26560.0	39666.0	2170.0	64146.0	27328.0
26601.0	39727.0	2173.0	64243.0	27369.0
26642.0	39788.0	2176.0	64340.0	27410.0
26683.0	39849.0	2179.0	64437.0	27451.0
26724.0	39910.0	2182.0	64534.0	27492.0
26765.0	39971.0	2185.0	64631.0	27533.0
26806.0	40032.0	2188.0	64728.0	27574.0
26847.0	40093.0	2191.0	64825.0	27615.0
26888.0	40154.0	2194.0	64922.0	27656.0
26929.0	40215.0	2197.0	65019.0	27697.0
26970.0	40276.0	2200.0	65116.0	27738.0
27011.0	40337.0	2203.0	65213.0	27779.0
27052.0	40398.0	2206.0	65310.0	27820.0
27093.0	40459.0	2209.0	65407.0	27861.0
27134.0	40520.0	2212.0	65504.0	27902.0
27175.0	40581.0	2215.0	65601.0	27943.0
27216.0	40642.0	2218.0	65698.0	27984.0
27257.0	40703.0	2221.0	65795.0	28025.0
27298.0	40764.0	2224.0	65892.0	28066.0
27339.0	40825.0	2227.0	65989.0	28107.0
27380.0	40886.0	2230.0	66086.0	28148.0
27421.0	40947.0	2233.0	66183.0	28189.0
27462.0	41008.0	2236.0	66280.0	28230.0
27503.0	41069.0	2239.0	66377.0	28271.0
27544.0	41130.0	2242.0	66474.0	28312.0
27585.0	41191.0	2245.0	66571.0	28353.0
27626.0	41252.0	2248.0	66668.0	28394.0
27667.0	41313.0	2251.0	66765.0	28435.0
27708.0	41374.0	2254.0	66862.0	28476.0
27749.0	41435.0	2257.0	66959.0	28517.0
27790.0	41496.0	2260.0	67056.0	28558.0
27831.0	41557.0	2263.0	67153.0	28599.0
27872.0	41618.0	2266.0	67250.0	28640.0
27913.0	41679.0	2269.0	67347.0	28681.0
27954.0	41740.0	2272.0	67444.0	28722.0
27995.0	41801.0	2275.0	67541.0	28763.0
28036.0	41862.0	2278.0	67638.0	28804.0
28077.0	41923.0	2281.0	67735.0	28845.0
28118.0	41984.0	2284.0	67832.0	28886.0
28159.0	42045.0	2287.0	67929.0	28927.0
28200.0	42106.0	2290.0	68026.0	28968.0
28241.0	42167.0	2293.0	68123.0	29009.0
28282.0	42228.0	2296.0	68220.0	29050.0
28323.0	42289.0	2299.0	68317.0	29091.0
28364.0	42350.0	2302.0	68414.0	29132.0
28405.0	42411.0	2305.0	68511.0	29173.0
28446.0	42472.0	2308.0	68608.0	29214.0
28487.0	42533.0	2311.0	68705.0	29255.0
28528.0	42594.0	2314.0	68802.0	29296.0
28569.0	42655.0	2317.0	68899.0	29337.0
28610.0	42716.0	2320.0	68996.0	29378.0
28651.0	42777.0	2323.0	69093.0	29419.0
28692.0	42838.0	2326.0	69190.0	29460.0
28733.0	42899.0	2329.0	69287.0	29501.0
28774.0	42960.0	2332.0	69384.0	29542.0
28815.0	43021.0	2335.0	69481.0	29583.0
28856.0	43082.0	2338.0	69578.0	29624.0
28897.0	43143.0	2341.0	69675.0	29665.0
28938.0	43204.0	2344.0	69772.0	29706.0
28979.0	43265.0	2347.0	69869.0	29747.0
29020.0	43326.0	2350.0	69966.0	29788.0
29061.0	43387.0	2353.0	70063.0	29829.0
29102.0	43448.0	2356.0	70160.0	29870.0
29143.0	43509.0	2359.0	70257.0	29911.0
29184.0	43570.0	2362.0	70354.0	29952.0
29225.0	43631.0	2365.0	70451.0	29993.0
29266.0	43692.0	2368.0	70548.0	30034.0
29307.0	43753.0	2371.0	70645.0	30075.0
29348.0	43814.0	2374.0	70742.0	30116.0
29389.0	43875.0	2377.0	70839.0	30157.0
29430.0	43936.0	2380.0	70936.0	30198.0
29471.0	43997.0	2383.0	71033.0	30239.0
29512.0	44058.0	2386.0	71130.0	30280.0
29553.0	44119.0	2389.0	71227.0	30321.0
29594.0	44180.0	2392.0	71324.0	30362.0
29635.0	44241.0	2395.0	71421.0	30403.0
29676.0	44302.0	2398.0	71518.0	30444.0
29717.0	44363.0	2401.0	71615.0	30485.0
29758.0	44424.0	2404.0	71712.0	30526.0
29799.0	44485.0	2407.0	71809.0	30567.0
29840.0	44546.0	2410.0	71906.0	30608.0
29881.0	44607.0	2413.0	72003.0	30649.0
29922.0	44668.0	2416.0	72100.0	30690.0
29963.0	44729.0	2419.0	72197.0	30731.0
30004.0	44790.0	2422.0	72294.0	30772.0
30045.0	44851.0	2425.0	72391.0	30813.0
30086.0	44912.0	2428.0	72488.0	30854.0
30127.0	44973.0	2431.0	72585.0	30895.0
30168.0	45034.0	2434.0	72682.0	30936.0
30209.0	45095.0	2437.0	72779.0	30977.0
30250.0	45156.0	2440.0	72876.0	31018.0
30291.0	45217.0	2443.0	72973.0	31059.0
30332.0	45278.0	2446.0	73070.0	31100.0
30373.0	45339.0	2449.0	73167.0	31141.0
30414.0	45400.0	2452.0	73264.0	31182.0
30455.0	45461.0	2455.0	73361.0	31223.0
30496.0	45522.0	2458.0	73458.0	31264.0
30537.0	45583.0	2461.0	73555.0	31305.0
30578.0	45644.0	2464.0	73652.0	31346.0
30619.0	45705.0	2467.0	73749.0	31387.0
30660.0	45766.0	2470.0	73846.0	31428.0
30701.0	45827.0	2473.0	73943.0	31469.0
30742.0	45888.0	2476.0	74040.0	31510.0
30783.0	45949.0	2479.0	74137.0	31551.0
30824.0	46010.0	2482.0	74234.0	31592.0
30865.0	46071.0	2485.0	74331.0	31633.0
30906.0	46132.0	2488.0	74428.0	31674.0
30947.0	46193.0	2491.0	74525.0	31715.0
30988.0	46254.0	2494.0	74622.0	31756.0
31029.0	46315.0	2497.0	74719.0	31797.0
31070.0	46376.0	2500.0	74816.0	31838.0
31111.0	46437.0	2503.0	74913.0	31879.0
